time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
12.720123154,842358330689528636,842358331463982396,7,52,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,190.0,856.0,-547.0
12.73901227,842358330708417752,842358331463982396,7,53,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,208.0,839.0,-551.0
12.757901386,842358330727306868,842358331463982396,7,54,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,205.0,850.0,-544.0
12.776790502,842358330746195984,842358331463982396,7,55,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,204.0,855.0,-548.0
12.795679618,842358330765085100,842358331463982396,7,56,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,199.0,849.0,-549.0
12.814568734,842358330783974216,842358331463982396,7,57,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,202.0,847.0,-555.0
12.83345785,842358330802863332,842358331463982396,7,58,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,210.0,839.0,-548.0
12.852346966,842358330821752448,842358331463982396,7,59,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,213.0,841.0,-550.0
12.871236082,842358330840641564,842358331463982396,7,60,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,217.0,842.0,-550.0
12.890125199,842358330859530681,842358331463982396,7,61,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,208.0,845.0,-551.0
12.909014315,842358330878419797,842358331463982396,7,62,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,214.0,845.0,-554.0
12.927903431,842358330897308913,842358331463982396,7,63,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,223.0,840.0,-554.0
12.946792547,842358330916198029,842358331463982396,7,64,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,226.0,836.0,-555.0
12.965681663,842358330935087145,842358331463982396,7,65,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,230.0,835.0,-556.0
12.984570779,842358330953976261,842358331463982396,7,66,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,231.0,829.0,-554.0
13.003459895,842358330972865377,842358331463982396,7,67,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,233.0,830.0,-556.0
13.022349011,842358330991754493,842358331463982396,7,68,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,229.0,832.0,-559.0
13.041238127,842358331010643609,842358331463982396,7,69,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,233.0,838.0,-562.0
13.060127244,842358331029532726,842358331463982396,7,70,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,239.0,831.0,-557.0
13.07901636,842358331048421842,842358331463982396,7,71,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,235.0,828.0,-560.0
13.097905476,842358331067310958,842358331463982396,7,72,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,241.0,827.0,-560.0
13.116794592,842358331086200074,842358331463982396,7,73,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,247.0,831.0,-558.0
13.135683708,842358331105089190,842358331463982396,7,74,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,252.0,821.0,-559.0
13.154572824,842358331123978306,842358331463982396,7,75,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,254.0,825.0,-563.0
13.17346194,842358331142867422,842358331463982396,7,76,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,243.0,826.0,-561.0
13.192351056,842358331161756538,842358331463982396,7,77,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,242.0,824.0,-564.0
13.211240172,842358331180645654,842358331463982396,7,78,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,245.0,824.0,-563.0
